invoice_id,date,customer_id,product_id,quantity,unit_price
INV109705,2025-05-15,12582,P004,18,1.72
INV109705,2024-04-03,12177,P001,8,13.34
INV109706,2024-08-01,12664,P012,15,1.58
INV109707,2024-05-09,12798,P006,1,0.53
INV109708,2025-08-25,12791,P009,5,2.82
INV109709,2025-11-06,12250,P009,10,2.96
INV109710,2024-11-29,12636,P013,-15,0.82
INV109711,2024-05-22,12162,P003,26,4.49
INV109712,2025-10-30,12152,P015,16,1.62
INV109713,2024-11-01,12134,P003,13,4.83
INV109713,2025-03-06,12505,P013,20,0.85
INV109714,2025-03-20,12192,P002,12,2.99
INV109715,2024-01-09,12081,P012,28,1.58
INV109716,2025-07-01,12202,P013,30,0.89
INV109716,2024-03-16,12660,P005,29,4.96
INV109717,2024-07-30,12611,P001,9,13.12
INV109718,2024-12-09,12531,P015,6,1.67
INV109719,2024-02-14,12279,P011,11,0.87
INV109720,2024-10-09,12258,P007,24,4.96
INV109721,2025-09-01,12592,P002,2,2.86
INV109722,2024-07-21,12193,P002,14,2.96
INV109723,2025-10-23,12544,P002,12,2.83
INV109723,2024-05-16,12744,P010,3,1.9
INV109724,2025-04-22,12626,P004,24,1.72
INV109725,2024-07-11,12669,P013,3,0.83
INV109726,2024-12-17,12048,P006,25,0.55
INV109727,2025-11-28,12721,P015,8,1.73
INV109727,2024-08-20,12702,P011,21,0.87
INV109728,2025-04-07,12246,P006,12,0.54
INV109728,2024-11-23,12193,P008,10,2.96
INV109729,2024-09-26,12600,P011,1,0.88
INV109730,2024-10-25,12421,P011,2,0.86
INV109731,2025-06-24,12697,P006,24,0.53
INV109732,2024-04-12,12584,P013,16,0.85
INV109733,2024-07-21,12027,P013,3,0.86
INV109734,2025-06-11,12773,P012,28,1.68
INV109735,2024-10-18,12203,P015,13,1.65
INV109736,2025-12-22,12047,P004,14,1.6
INV109737,2024-02-15,12666,P007,28,4.96
INV109738,2024-05-23,12076,P007,5,4.74
INV109739,2024-09-21,12598,P013,28,0.88
INV109740,2024-06-07,12753,P007,28,4.99
INV109741,2025-05-22,12657,P006,21,0.55
INV109742,2025-01-31,12486,P007,24,4.8
INV109743,2024-08-14,12038,P003,27,4.63
INV109744,2025-09-03,12034,P012,11,1.65
INV109745,2025-09-03,12269,P013,21,0.88
INV109746,2024-11-28,12112,P009,22,3.08
INV109747,2024-12-11,12041,P015,29,1.72
INV109748,2024-08-11,12658,P003,14,4.85
INV109749,2024-04-26,12793,P013,25,0.84
INV109750,2025-09-16,12227,P008,1,3.01
INV109751,2025-06-05,12306,P002,24,2.93
INV109752,2024-08-31,12109,P004,15,1.7
INV109753,2025-10-03,12101,P014,4,1.98
INV109754,2024-09-14,12308,P010,9,1.97
INV109755,2025-09-12,12603,P003,28,4.69
INV109755,2025-09-01,12659,P014,21,1.99
INV109756,2024-06-06,12287,P004,6,1.61
INV109757,2025-11-17,12657,P015,22,1.63
INV109758,2025-07-17,12325,P008,21,3.07
INV109758,2025-04-30,12374,P002,4,3.05
INV109759,2025-09-10,12435,P009,1,3.06
INV109760,2025-08-06,12623,P009,22,3.07
INV109761,2025-02-07,12040,P015,3,1.61
INV109762,2025-06-30,12744,P002,10,2.89
INV109763,2025-01-27,12137,P012,20,1.58
INV109764,2025-05-09,12168,P007,12,4.83
INV109765,2025-09-28,12201,P003,19,4.63
INV109765,2025-05-17,12153,P015,21,1.7
INV109766,2025-02-14,12624,P008,25,3.09
INV109767,2025-04-30,12451,P009,5,3.01
INV109768,2024-12-11,12391,P013,6,0.84
INV109768,2025-02-21,12515,P005,24,4.86
INV109769,2024-01-13,12269,P011,16,0.82
INV109770,2025-09-05,12437,P005,19,4.75
INV109771,2025-10-12,12084,P014,20,1.88
INV109772,2024-11-22,12552,P014,25,1.95
INV109773,2025-06-15,12016,P004,4,1.58
INV109773,2025-07-31,12384,P006,26,0.57
INV109774,2024-11-11,12120,P009,24,2.91
INV109775,2024-04-14,12426,P011,21,0.84
INV109776,2025-12-24,12479,P003,17,4.54
INV109777,2024-12-04,12060,P004,9,1.72
INV109778,2025-11-02,12455,P013,25,0.88
INV109778,2024-03-17,12612,P009,4,2.92
INV109779,2025-10-16,12357,P002,7,2.85
INV109780,2024-08-06,12084,P009,23,2.92
INV109781,2024-06-05,12594,P009,-16,2.93
INV109782,2024-11-22,12557,P006,21,0.57
INV109783,2024-07-09,12221,P010,7,1.91
INV109784,2025-04-28,12467,P004,4,1.62
INV109785,2024-01-14,12314,P005,23,4.97
INV109786,2025-04-18,12607,P012,23,1.67
INV109787,2024-04-19,12456,P004,15,1.61
INV109788,2024-06-16,12642,P013,7,0.88
INV109789,2025-11-09,12055,P002,19,3.01
INV109790,2024-01-17,12483,P006,6,0.58
INV109791,2025-04-30,12067,P001,18,13.11
INV109792,2024-01-24,12687,P005,7,4.77
INV109793,2024-08-12,12372,P013,12,0.81
INV109793,2025-06-01,12763,P006,12,0.57
INV109794,2024-09-14,12061,P002,29,3.08
INV109795,2025-01-12,12280,P011,5,0.83
INV109796,2024-09-30,12514,P007,25,4.85
INV109797,2025-05-07,12075,P001,14,12.92
INV109798,2025-04-04,12666,P014,3,2.04
INV109799,2024-10-28,12632,P006,6,0.53
INV109799,2025-09-17,12773,P014,20,1.97
INV109800,2024-09-29,12557,P012,25,1.7
INV109801,2025-01-10,12110,P011,9,0.89
INV109802,2025-11-24,12000,P001,18,13.05
INV109803,2024-01-30,12197,P001,30,12.5
INV109803,2024-04-12,12651,P014,24,1.87
INV109804,2025-08-26,12620,P002,13,3.08
INV109805,2024-11-14,12389,P003,9,4.75
INV109806,2025-03-11,12384,P008,7,3.03
INV109807,2025-06-14,12640,P009,4,2.89
INV109808,2025-07-10,12099,P011,29,0.88
INV109809,2024-08-21,12106,P002,29,2.99
INV109810,2025-04-16,12741,P007,19,4.99
INV109811,2025-01-11,12029,P013,27,0.87
INV109812,2024-02-22,12688,P008,26,2.84
INV109813,2024-05-20,12605,P011,4,0.84
INV109814,2024-10-02,12187,P006,9,0.54
INV109815,2025-09-14,12268,P015,2,1.6
INV109816,2024-05-30,12140,P001,7,13.33
INV109817,2024-07-16,12641,P007,8,5.12
INV109817,2025-10-31,12001,P015,30,1.63
INV109817,2025-12-15,12266,P008,1,2.96
INV109817,2025-07-12,12461,P013,15,0.82
INV109818,2024-08-24,12756,P015,27,1.59
INV109819,2025-11-29,12102,P003,21,4.62
INV109820,2025-06-07,12022,P010,30,1.88
INV109821,2024-12-26,12673,P001,3,13.11
INV109822,2024-09-09,12359,P012,1,1.6
INV109823,2025-04-29,12537,P015,11,1.65
INV109823,2024-02-24,12537,P007,14,5.02
INV109824,2025-03-17,12109,P008,23,2.89
INV109825,2024-03-18,12048,P006,26,0.57
INV109826,2025-08-23,12725,P015,1,1.71
INV109827,2025-08-16,12454,P010,23,2.03
INV109828,2025-09-13,12413,P002,14,3.06
INV109829,2025-10-20,12571,P011,17,0.84
INV109830,2025-04-10,12528,P012,28,1.68
INV109831,2025-11-16,12603,P015,30,1.68
INV109832,2024-09-04,12730,P011,12,0.88
INV109833,2024-10-14,12307,P006,24,0.53
INV109834,2025-02-23,12221,P008,27,2.9
INV109835,2024-02-26,12293,P011,26,0.82
INV109836,2024-05-07,12423,P010,30,1.89
INV109837,2024-03-08,12763,P013,11,0.85
INV109838,2025-05-08,12046,P002,4,2.97
INV109839,2025-03-15,12111,P010,28,1.88
INV109840,2024-05-30,12567,P011,3,0.81
INV109841,2024-02-19,12016,P006,19,0.58
INV109842,2024-07-24,12049,P003,2,4.74
INV109843,2025-09-16,12039,P003,23,4.58
INV109844,2025-08-29,12666,P006,21,0.55
INV109845,2024-06-19,12484,P001,10,12.9
INV109846,2024-01-24,12655,P002,9,3.07
INV109847,2025-11-16,12738,P009,15,2.87
INV109848,2024-06-25,12023,P009,13,2.96
INV109849,2025-08-02,12468,P004,20,1.62
INV109850,2024-07-03,12290,P009,7,3.05
INV109851,2025-01-10,12183,P003,2,4.87
INV109852,2025-04-07,12469,P005,27,4.86
INV109853,2025-09-12,12124,P009,24,2.81
INV109853,2025-06-06,12417,P014,28,1.91
INV109854,2025-08-16,12094,P002,14,2.98
INV109855,2024-02-07,12175,P013,30,0.86
INV109856,2024-01-29,12559,P012,15,1.61
INV109857,2025-08-29,12140,P015,14,1.6
INV109858,2024-09-23,12739,P015,14,1.61
INV109859,2024-09-01,12421,P004,13,1.58
INV109860,2025-05-05,12267,P002,20,3.01
INV109861,2024-09-27,12361,P011,23,0.85
INV109862,2025-02-20,12414,P006,12,0.56
INV109863,2025-10-24,12790,P003,4,4.51
INV109864,2025-09-14,12402,P006,11,0.53
INV109864,2025-07-28,12016,P014,24,1.9
INV109865,2024-07-22,12336,P012,21,1.66
INV109866,2024-08-16,12532,P006,15,0.53
INV109867,2025-11-23,12737,P004,19,1.67
INV109868,2025-10-02,12613,P005,18,4.79
INV109869,2024-03-19,12110,P004,22,1.7
INV109869,2025-07-28,12528,P005,27,5.12
INV109870,2025-05-21,12504,P009,16,2.86
INV109871,2025-06-12,12334,P001,3,12.41
INV109872,2024-11-25,12060,P005,11,5.08
INV109873,2025-02-05,12001,P008,26,2.87
INV109874,2025-02-12,12250,P008,13,3.06
INV109875,2024-01-13,12255,P013,17,0.84
INV109876,2025-02-01,12787,P013,5,0.82
INV109877,2025-10-28,12399,P006,19,0.54
INV109878,2025-09-24,12304,P007,4,5.14
INV109879,2025-06-18,12572,P014,24,2.01
INV109880,2024-10-04,12481,P009,28,3.0
INV109881,2025-08-23,12276,P005,7,5.08
INV109882,2025-02-06,12364,P014,22,1.89
INV109883,2025-11-28,12747,P012,20,1.6
INV109884,2024-08-03,12117,P005,24,5.07
INV109885,2024-06-25,12494,P009,-4,3.09
INV109886,2025-12-18,12018,P014,27,2.02
INV109887,2025-09-29,12128,P013,15,0.88
INV109888,2025-09-09,12377,P006,18,0.53
INV109889,2024-03-01,12607,P004,16,1.67
INV109890,2024-04-26,12153,P003,2,4.84
INV109890,2024-05-30,12281,P005,8,5.18
INV109891,2025-06-03,12313,P009,20,2.97
INV109892,2024-10-22,12543,P011,11,0.89
INV109893,2025-07-03,12576,P001,6,12.22
INV109894,2024-08-26,12649,P014,10,2.01
INV109895,2025-12-31,12720,P015,4,1.57
INV109896,2024-12-06,12183,P006,23,0.55
INV109897,2024-09-07,12545,P007,10,4.9
INV109898,2025-08-16,12161,P015,21,1.61
INV109899,2024-08-09,12151,P012,7,1.63
INV109900,2024-02-06,12771,P013,23,0.85
INV109901,2024-07-20,12426,P014,5,2.01
INV109902,2025-12-27,12179,P009,6,2.95
INV109903,2024-08-27,12340,P014,25,1.99
INV109903,2024-05-09,12375,P005,29,4.78
INV109904,2024-04-20,12011,P002,17,3.02
INV109905,2024-04-09,12499,P003,4,4.59
INV109906,2024-05-21,12448,P012,27,1.72
INV109907,2025-11-20,12737,P003,18,4.67
INV109907,2025-04-27,12303,P005,25,5.01
INV109908,2024-09-22,12649,P015,22,1.73
INV109909,2024-01-27,12010,P010,5,2.04
INV109910,2024-10-24,12186,P014,6,1.98
INV109911,2025-04-11,12167,P011,16,0.86
INV109912,2025-06-05,12296,P008,22,2.91
INV109913,2025-12-30,12318,P010,9,2.01
INV109914,2025-03-08,12024,P013,18,0.87
INV109915,2025-08-13,12590,P011,7,0.86
INV109915,2024-05-24,12039,P004,16,1.66
INV109916,2024-07-31,12767,P003,30,4.7
INV109917,2024-05-06,12013,P010,25,1.93
INV109918,2025-08-13,12334,P014,6,1.91
INV109919,2024-03-29,12458,P011,13,0.89
INV109920,2025-09-07,12065,P001,28,12.43
INV109921,2025-08-13,12387,P014,23,2.03
INV109922,2024-05-10,12066,P014,29,1.95
INV109923,2025-11-16,12020,P004,7,1.71
INV109924,2024-03-04,12585,P002,23,2.84
INV109925,2024-08-08,12513,P015,-22,1.65
INV109926,2024-06-13,12232,P011,9,0.84
INV109927,2024-04-16,12722,P011,10,0.83
INV109928,2025-09-29,12125,P005,20,4.73
INV109929,2025-11-17,12560,P003,8,4.53
INV109930,2025-09-26,12499,P006,26,0.55
INV109931,2025-12-11,12259,P008,5,2.82
INV109932,2025-03-25,12492,P007,14,4.8
INV109932,2025-09-19,12739,P001,13,13.1
INV109933,2025-03-09,12144,P008,1,3.02
INV109934,2025-12-20,12044,P006,22,0.54
INV109935,2025-07-16,12002,P004,28,1.66
INV109936,2025-05-14,12156,P015,1,1.63
INV109937,2024-06-29,12210,P005,-16,5.09
INV109937,2024-12-17,12406,P002,13,2.84
INV109938,2024-08-20,12381,P014,6,1.91
INV109939,2025-10-15,12482,P004,17,1.66
INV109940,2025-08-20,12408,P003,15,4.69
INV109941,2025-09-13,12774,P004,30,1.62
INV109942,2024-10-22,12789,P014,17,1.96
INV109943,2025-05-29,12191,P014,27,1.91
INV109944,2025-01-05,12091,P010,23,2.05
INV109945,2024-08-24,12510,P007,10,5.04
INV109946,2025-07-25,12177,P015,16,1.73
INV109947,2025-08-04,12049,P005,6,5.12
INV109948,2024-12-29,12256,P001,11,13.1
INV109948,2025-12-22,12688,P002,14,3.09
INV109949,2025-11-09,12790,P001,17,12.86
INV109950,2025-04-15,12083,P007,4,5.15
INV109951,2025-01-13,12368,P014,15,2.0
INV109952,2024-02-07,12103,P014,3,1.86
INV109953,2024-11-28,12653,P013,20,0.86
INV109954,2024-06-22,12456,P007,21,4.75
INV109955,2024-01-09,12341,P006,13,0.54
INV109956,2025-12-15,12250,P013,7,0.81
INV109957,2024-04-10,12330,P008,15,3.08
INV109958,2024-09-06,12651,P002,20,2.85
INV109959,2025-02-01,12665,P004,18,1.59
INV109960,2025-04-20,12729,P002,26,2.97
INV109961,2024-09-10,12457,P003,26,4.79
INV109962,2025-05-14,12354,P012,6,1.64
INV109963,2025-06-29,12144,P015,23,1.65
INV109964,2025-11-14,12099,P014,22,2.02
INV109965,2025-07-08,12418,P008,5,2.9
INV109966,2024-11-28,12009,P009,22,2.97
INV109966,2024-10-17,12354,P006,24,0.57
INV109967,2024-11-18,12154,P010,14,1.86
INV109968,2025-10-27,12562,P007,8,4.96
INV109969,2024-09-02,12761,P005,9,4.93
INV109970,2024-01-17,12373,P010,25,1.86
INV109971,2025-09-18,12293,P010,-1,2.02
INV109972,2024-03-29,12573,P012,-9,1.66
INV109972,2024-05-01,12772,P015,23,1.59
INV109973,2025-08-04,12269,P011,29,0.83
INV109974,2024-04-10,12521,P004,26,1.71
INV109974,2024-05-21,12081,P003,10,4.67
INV109975,2025-08-27,12317,P014,13,1.95
INV109976,2025-09-11,12543,P008,13,2.83
INV109977,2025-05-25,12360,P009,23,3.02
INV109978,2024-09-28,12212,P006,19,0.57
INV109979,2024-11-13,12236,P007,20,4.78
INV109979,2024-05-13,12749,P002,22,2.82
INV109980,2024-12-25,12125,P009,21,2.95
INV109981,2024-01-14,12629,P005,5,5.11
INV109982,2025-12-02,12001,P010,12,1.97
INV109982,2025-02-16,12129,P013,23,0.85
INV109983,2024-09-11,12481,P009,28,2.83
INV109984,2025-02-17,12291,P008,12,2.81
INV109985,2024-07-08,12699,P006,10,0.54
INV109986,2025-06-08,12209,P010,28,1.99
INV109987,2025-09-06,12244,P011,27,0.84
INV109988,2024-02-24,12479,P005,20,4.89
INV109989,2024-04-11,12658,P007,30,5.04
INV109990,2024-02-20,12102,P014,7,1.98
INV109991,2024-07-01,12086,P001,23,13.09
INV109991,2024-02-07,12205,P012,3,1.58
INV109992,2025-04-30,12389,P008,23,2.93
INV109993,2024-04-02,12794,P010,21,1.96
INV109994,2025-07-09,12510,P004,24,1.67
INV109995,2024-10-06,12792,P014,21,2.02
INV109996,2025-09-22,12288,P004,20,1.68
INV109997,2025-07-25,12414,P011,27,0.85
INV109998,2025-02-14,12035,P005,11,4.83
INV109999,2025-08-06,12080,P010,17,1.88
INV110000,2025-10-29,12272,P002,8,2.95
INV110001,2025-12-14,12217,P001,18,12.48
INV110002,2024-08-12,12222,P003,-17,4.43
INV110003,2025-04-30,12107,P010,8,1.97
INV110004,2024-06-16,12756,P005,27,4.82
INV110005,2025-12-28,12222,P006,6,0.54
INV110005,2024-12-06,12304,P014,9,1.96
INV110006,2024-08-04,12042,P005,-6,4.97
INV110006,2025-11-22,12379,P009,26,3.03
INV110007,2025-09-06,12552,P003,19,4.82
INV110008,2024-12-11,12626,P002,27,3.08
INV110009,2024-07-24,12227,P009,2,3.03
INV110010,2025-10-25,12191,P009,20,2.99
INV110011,2024-03-06,12101,P007,-24,4.72
INV110012,2025-02-23,12210,P006,21,0.52
INV110013,2024-12-12,12501,P006,13,0.57
INV110013,2024-09-10,12637,P004,23,1.61
INV110014,2025-04-29,12242,P013,26,0.84
INV110014,2025-04-24,12427,P002,22,3.01
INV110015,2024-04-18,12585,P009,27,3.01
INV110016,2024-09-29,12775,P003,17,4.61
INV110017,2025-01-11,12311,P013,10,0.81
INV110018,2025-05-08,12632,P013,4,0.87
INV110019,2025-05-17,12598,P012,9,1.58
INV110020,2024-06-12,12109,P003,6,4.73
INV110021,2024-10-30,12668,P010,21,2.04
INV110022,2025-09-07,12641,P005,29,5.04
INV110023,2025-09-05,12293,P006,7,0.56
INV110024,2024-07-06,12465,P010,28,1.89
INV110025,2025-02-22,12752,P005,3,5.12
INV110026,2025-08-28,12056,P014,-30,2.04
INV110027,2025-11-25,12175,P005,2,4.72
INV110028,2025-01-29,12443,P002,20,2.89
INV110029,2025-10-27,12264,P013,29,0.86
INV110030,2025-11-03,12345,P001,5,12.91
INV110031,2024-03-15,12106,P012,23,1.61
INV110032,2025-04-30,12573,P005,30,4.78
INV110033,2025-10-25,12679,P004,25,1.65
INV110034,2025-02-16,12118,P005,27,5.07
INV110035,2024-08-31,12280,P008,15,2.95
INV110036,2024-10-26,12347,P009,8,2.99
INV110037,2024-05-21,12245,P001,6,12.8
INV110038,2024-04-16,12793,P004,1,1.61
INV110039,2024-12-07,12669,P006,1,0.53
INV110039,2024-12-27,12575,P005,10,4.74
INV110040,2025-10-06,12288,P007,8,4.78
INV110041,2024-10-03,12251,P006,10,0.54
INV110042,2024-04-13,12656,P001,22,12.59
INV110043,2025-07-21,12560,P007,1,5.09
INV110044,2024-12-31,12626,P011,5,0.83
INV110045,2024-11-07,12712,P009,14,3.02
INV110046,2024-11-17,12166,P006,16,0.53
INV110047,2025-03-15,12309,P009,18,3.06
INV110048,2025-10-25,12699,P015,3,1.73
INV110049,2025-10-21,12366,P002,2,2.84
INV110050,2024-01-22,12640,P007,16,4.85
INV110051,2024-08-28,12245,P008,9,3.03
INV110052,2025-01-30,12119,P002,16,3.04
INV110053,2024-07-20,12182,P014,28,1.91
INV110054,2025-01-18,12151,P008,26,2.94
INV110055,2024-10-25,12440,P004,11,1.61
INV110056,2024-05-13,12104,P006,17,0.56
INV110056,2024-04-05,12667,P013,22,0.85
INV110057,2024-03-27,12419,P003,27,4.53
INV110058,2024-02-26,12490,P011,24,0.84
INV110058,2024-03-22,12009,P014,13,2.01
INV110059,2024-05-06,12288,P007,2,5.09
INV110060,2025-08-19,12000,P015,15,1.69
INV110061,2025-08-25,12224,P015,4,1.72
INV110062,2024-04-14,12226,P015,23,1.66
INV110063,2024-01-20,12552,P015,20,1.68
INV110064,2025-05-10,12250,P014,23,1.87
INV110065,2025-11-17,12741,P010,28,1.86
INV110066,2024-11-18,12419,P003,8,4.68
INV110066,2024-06-03,12579,P001,13,12.13
INV110067,2024-03-31,12136,P007,17,4.73
INV110068,2024-10-16,12166,P013,7,0.86
INV110069,2025-11-15,12019,P008,1,3.0
INV110070,2025-08-03,12489,P013,24,0.84
INV110071,2025-10-26,12653,P006,10,0.53
INV110072,2025-09-24,12148,P005,29,5.15
INV110073,2025-05-30,12510,P011,30,0.83
INV110074,2024-07-02,12193,P013,23,0.88
INV110075,2024-06-26,12584,P004,4,1.68
INV110076,2024-08-23,12010,P009,6,3.09
INV110077,2025-05-30,12618,P008,4,2.88
INV110077,2025-06-26,12067,P011,18,0.84
INV110078,2024-06-18,12688,P012,5,1.58
INV110079,2024-05-07,12408,P010,1,1.86
INV110080,2024-03-20,12354,P015,15,1.67
INV110081,2025-10-31,12728,P007,7,4.9
INV110082,2024-03-02,12669,P005,8,4.85
INV110082,2025-03-24,12042,P009,24,3.08
INV110083,2025-11-10,12188,P007,3,5.06
INV110084,2024-11-03,12007,P008,-4,3.04
INV110085,2025-12-04,12522,P015,29,1.58
INV110086,2024-01-11,12553,P006,29,0.53
INV110087,2025-02-07,12659,P009,10,3.04
INV110088,2025-03-23,12086,P006,28,0.58
INV110089,2024-02-05,12566,P005,15,5.08
INV110090,2025-01-26,12664,P005,24,4.96
INV110091,2024-04-01,12240,P008,27,3.06
INV110092,2025-05-25,12584,P012,20,1.71
INV110093,2025-05-07,12582,P015,10,1.58
INV110094,2024-07-03,12154,P008,5,3.06
INV110095,2024-10-09,12771,P006,30,0.53
INV110096,2025-12-13,12698,P005,8,4.96
INV110097,2025-03-26,12599,P005,29,4.87
INV110098,2025-08-11,12642,P011,23,0.87
INV110099,2024-08-13,12492,P002,-17,3.09
INV110099,2025-08-18,12521,P001,16,13.2
INV110100,2025-08-31,12348,P009,30,2.89
INV110100,2024-06-05,12580,P007,15,4.96
INV110101,2024-09-11,12281,P014,2,1.92
INV110102,2024-10-22,12618,P011,17,0.81
INV110102,2024-08-13,12330,P010,18,1.93
INV110103,2024-02-21,12331,P006,4,0.57
INV110104,2024-12-11,12217,P001,17,12.54
INV110105,2024-03-24,12683,P004,8,1.57
INV110106,2024-12-15,12321,P002,21,2.89
INV110107,2025-02-11,12364,P013,8,0.84
INV110108,2024-07-14,12028,P007,1,4.91
INV110109,2025-09-12,12616,P010,2,1.96
INV110110,2024-08-14,12002,P010,10,2.05
INV110111,2024-05-16,12346,P004,21,1.59
INV110112,2024-05-09,12659,P012,7,1.62
INV110113,2025-03-04,12144,P009,24,2.81
INV110114,2024-03-18,12267,P001,30,12.67
INV110115,2025-01-27,12178,P010,26,1.97
INV110116,2024-11-21,12540,P008,16,3.07
INV110117,2024-07-03,12604,P012,14,1.66
INV110118,2025-05-15,12632,P009,2,3.05
INV110119,2025-05-07,12028,P015,4,1.72
INV110120,2024-02-26,12090,P007,7,5.13
INV110120,2025-11-13,12543,P004,24,1.71
INV110121,2025-06-08,12768,P005,19,4.93
INV110122,2025-02-08,12259,P014,3,1.9
INV110123,2024-07-24,12412,P008,-2,2.86
INV110123,2024-05-08,12370,P011,6,0.84
INV110124,2025-01-27,12765,P015,24,1.7
INV110125,2024-09-05,12570,P006,7,0.55
INV110126,2024-10-21,12351,P014,14,1.99
INV110127,2025-08-23,12140,P005,8,4.75
INV110128,2025-05-15,12327,P008,18,2.8
INV110129,2025-07-15,12399,P014,21,1.87
INV110130,2024-05-11,12393,P007,30,5.12
INV110131,2025-06-15,12543,P012,19,1.73
INV110132,2025-05-28,12446,P009,4,3.09
INV110132,2024-12-09,12763,P009,8,2.93
INV110133,2025-10-12,12291,P014,22,1.92
INV110134,2024-07-10,12379,P014,27,2.03
INV110135,2025-03-15,12213,P002,8,3.05
INV110136,2024-03-21,12584,P012,28,1.57
INV110137,2024-08-03,12550,P003,19,4.52
INV110138,2025-12-22,12770,P002,17,2.94
INV110139,2025-04-09,12179,P014,12,2.03
INV110140,2025-11-04,12161,P008,9,3.08
INV110141,2025-10-12,12599,P006,18,0.56
INV110142,2024-10-17,12443,P003,18,4.85
INV110143,2025-10-22,12119,P012,16,1.67
INV110143,2025-05-24,12711,P003,25,4.45
INV110144,2025-05-02,12179,P005,13,4.85
INV110145,2024-05-30,12117,P009,15,2.9
INV110146,2024-08-13,12366,P011,27,0.82
INV110147,2025-12-08,12091,P002,8,2.99
INV110148,2024-12-17,12716,P012,19,1.64
INV110149,2024-03-09,12446,P010,15,1.99
INV110150,2025-12-20,12715,P004,21,1.7
INV110151,2024-04-23,12211,P001,9,12.5
INV110152,2024-09-10,12517,P014,18,1.88
INV110153,2024-09-22,12523,P014,13,1.97
INV110153,2024-03-15,12170,P007,29,4.96
INV110154,2024-02-06,12651,P007,9,4.78
INV110155,2024-01-31,12299,P012,27,1.61
INV110156,2024-06-17,12571,P015,26,1.59
INV110157,2024-03-28,12038,P011,17,0.88
INV110158,2024-10-19,12610,P007,26,4.93
INV110159,2025-05-20,12411,P009,12,2.85
INV110160,2025-08-23,12749,P010,30,1.97
INV110161,2024-02-21,12764,P015,10,1.69
INV110162,2024-12-24,12552,P006,18,0.54
INV110163,2024-01-02,12403,P011,10,0.86
INV110164,2025-07-26,12382,P001,28,13.19
INV110165,2024-02-02,12645,P005,1,4.84
INV110166,2024-11-01,12387,P012,11,1.58
INV110167,2024-12-15,12750,P008,6,2.82
INV110168,2024-09-14,12152,P013,18,0.85
INV110169,2024-04-10,12644,P007,16,4.83
INV110169,2024-05-17,12338,P009,10,2.98
INV110170,2025-10-30,12534,P003,16,4.59
INV110171,2025-09-16,12324,P010,15,1.94
INV110172,2024-08-03,12520,P014,-30,2.01
INV110173,2025-10-22,12686,P001,10,13.2
INV110174,2024-01-27,12501,P001,13,12.42
INV110175,2024-10-13,12673,P008,18,2.95
INV110176,2025-01-03,12348,P008,22,2.94
INV110177,2024-02-27,12571,P010,18,1.91
INV110178,2025-11-28,12305,P004,20,1.64
INV110179,2025-12-10,12774,P009,25,3.06
INV110179,2025-05-13,12735,P008,16,2.96
INV110180,2024-01-25,12198,P009,23,2.87
INV110181,2025-03-20,12433,P001,15,12.85
INV110182,2024-11-11,12232,P001,22,13.37
INV110183,2024-12-09,12447,P009,15,2.83
INV110184,2024-01-13,12393,P001,16,12.59
INV110185,2024-10-15,12749,P002,30,3.05
INV110186,2024-12-24,12152,P015,20,1.6
INV110187,2025-12-10,12513,P011,12,0.83
INV110188,2024-09-26,12543,P015,18,1.72
INV110189,2025-10-03,12024,P005,9,5.16
INV110190,2024-01-06,12278,P013,29,0.84
INV110191,2025-06-19,12773,P003,19,4.57
INV110192,2025-07-01,12284,P006,29,0.56
INV110193,2024-07-26,12061,P007,18,5.15
INV110194,2024-06-09,12763,P008,22,2.98
INV110195,2024-04-19,12413,P004,24,1.67
INV110196,2025-03-31,12795,P010,16,1.87
INV110197,2025-07-21,12485,P010,7,1.9
INV110197,2025-12-27,12144,P014,27,1.98
INV110198,2024-09-01,12132,P007,9,4.93
INV110199,2025-05-15,12654,P006,4,0.56
INV110200,2024-03-27,12348,P010,3,1.96
INV110201,2025-12-04,12776,P001,1,12.49
INV110202,2025-07-06,12357,P004,25,1.62
INV110203,2025-09-17,12629,P013,14,0.85
INV110204,2024-06-09,12679,P009,2,2.83
INV110205,2024-05-26,12298,P002,11,3.04
INV110206,2024-06-22,12238,P013,23,0.85
INV110207,2024-05-27,12107,P005,1,5.16
INV110207,2025-10-12,12126,P002,3,3.05
INV110208,2025-01-19,12589,P006,9,0.57
INV110209,2024-07-23,12012,P004,13,1.72
INV110210,2025-01-25,12613,P008,3,2.83
INV110211,2024-01-28,12669,P008,26,3.01
INV110212,2024-09-02,12074,P012,28,1.7
INV110213,2025-02-09,12531,P008,27,2.83
INV110213,2024-11-02,12500,P003,10,4.54
INV110214,2025-11-22,12699,P013,6,0.81
INV110215,2024-09-18,12084,P013,1,0.88
INV110215,2025-02-16,12230,P014,29,1.87
INV110216,2024-07-12,12370,P005,12,5.17
INV110217,2024-08-03,12383,P002,8,2.84
INV110218,2025-02-01,12647,P015,2,1.6
INV110219,2025-10-29,12558,P005,29,5.06
INV110220,2025-09-27,12377,P003,16,4.85
INV110221,2024-11-24,12582,P012,28,1.68
INV110222,2025-09-07,12682,P004,24,1.67
INV110223,2024-05-26,12210,P013,24,0.81
INV110224,2024-02-08,12082,P015,7,1.63
INV110225,2024-08-21,12178,P015,20,1.62
INV110226,2024-12-04,12743,P005,26,4.95
